"Vecinos vs porcentaje" 1 3 5 7 9 11 13 15 17 19 21 23 25 27 29 31 33 35 37 39 41 43 45 47 49 51 53 55 57 59 61 63 65 67 69 71 73 75 77 79 81 83 85 87 89 91 93 95 97 99
21 0,755928959 0,82619463 0,876861021 0,864269137 0,898058865 0,903755814 0,914342971 0,909336681 0,914950671 0,922666125 0,919686939 0,914939278 0,918602408 0,929609159 0,928717176 0,932402482 0,931184791 0,933710276 0,928616661 0,936340526 0,933656609 0,939222683 0,936041462 0,939543126 0,941793334 0,938367769 0,938899546 0,941703232 0,94345475 0,940179824 0,948413472 0,942731609 0,944660871 0,943065264 0,94969114 0,948663328 0,949824971 0,950337962 0,949915791 0,951468166 0,951223541 0,945376825 0,950130853 0,95494039 0,954347056 0,949194286 0,949129441 0,946727351 0,953131088 0,963401068
23 0,75083665 0,822458577 0,87416029 0,860948042 0,896390261 0,901263962 0,911900697 0,908057763 0,912453334 0,921350721 0,918977104 0,9134527 0,917993926 0,927650119 0,92705174 0,93057014 0,9294633 0,932512858 0,926846105 0,935103636 0,932282651 0,938316856 0,935556023 0,937858664 0,939807318 0,937892362 0,938699741 0,940714015 0,942934052 0,940069782 0,947187913 0,941518283 0,943356569 0,94229087 0,949445936 0,946953974 0,94883138 0,949218229 0,948331601 0,951098334 0,950554522 0,944519186 0,948783825 0,953498131 0,953024926 0,948752563 0,948024106 0,944293959 0,954073711 0,963593623
25 0,744870649 0,819026839 0,871260878 0,858082167 0,893655656 0,900331204 0,909796705 0,906333055 0,911817773 0,919860005 0,91788591 0,912774266 0,915795267 0,926631883 0,925884707 0,929464745 0,928210558 0,93145209 0,925293379 0,933722872 0,930119314 0,936217891 0,934908702 0,936776923 0,938834106 0,937003613 0,937890825 0,939762966 0,941484597 0,937866346 0,945596145 0,940258731 0,942198194 0,941667346 0,949123343 0,946196122 0,947533244 0,947881669 0,946540708 0,949553585 0,949629283 0,943536509 0,949567658 0,952379983 0,951866836 0,946056743 0,947679047 0,943214102 0,953945583 0,958376821
27 0,739382869 0,815514987 0,868285237 0,855071753 0,89082125 0,898182406 0,908605281 0,904343209 0,909861206 0,918074683 0,915959869 0,911830178 0,914555136 0,925026959 0,924582934 0,928164322 0,926665106 0,930134028 0,924399927 0,932406466 0,929315057 0,936148843 0,932939529 0,935255055 0,937055671 0,936051242 0,936225429 0,938232358 0,939648364 0,936788648 0,944524884 0,939103443 0,942015627 0,941169784 0,946986151 0,945721786 0,947429299 0,947204604 0,946032167 0,949241884 0,949275156 0,944038075 0,948108797 0,951222864 0,950322712 0,945735558 0,946938552 0,944274989 0,948868176 0,961154599
29 0,735648789 0,811865522 0,865186334 0,852895723 0,888824447 0,896391905 0,90698151 0,903350375 0,909682382 0,916600341 0,914779509 0,910160976 0,912998782 0,923485214 0,923203167 0,926316667 0,924994148 0,928655611 0,924329388 0,930992429 0,928630974 0,935190241 0,931897164 0,934525428 0,93698403 0,934669999 0,935421006 0,937403972 0,938710781 0,93555254 0,943060702 0,938124915 0,940362328 0,939516266 0,946148957 0,945529539 0,946650908 0,947218136 0,945643812 0,949288442 0,948054397 0,943443825 0,947592295 0,949950137 0,949651164 0,94438782 0,94654826 0,942280751 0,9504972 0,961371401
31 0,729921088 0,807553272 0,862723062 0,849818296 0,887282586 0,894687891 0,90549252 0,901928161 0,907531819 0,914631205 0,914170186 0,908826743 0,911139435 0,922818888 0,922591087 0,924734681 0,923558043 0,928071859 0,923242573 0,929868331 0,92692019 0,934313962 0,931074963 0,933049456 0,935633498 0,933530729 0,934801839 0,936006482 0,938621076 0,933993586 0,942051664 0,93727907 0,939746482 0,938647904 0,945420119 0,943634478 0,945844009 0,946562222 0,944554514 0,948258755 0,946985502 0,941393357 0,946492707 0,948522945 0,948987083 0,942740435 0,945484541 0,939298174 0,951390057 0,959288067
33 0,725709031 0,80483824 0,859485595 0,846900247 0,886399306 0,892877495 0,90330436 0,900299916 0,905836708 0,913685739 0,913561326 0,907380301 0,910079217 0,921833374 0,92060229 0,92411488 0,923287296 0,926508378 0,921564821 0,92835706 0,926058494 0,933603775 0,930008445 0,932640409 0,934908919 0,933037537 0,933788576 0,934976154 0,937147754 0,933716734 0,941151079 0,936443169 0,938967509 0,93860158 0,945115178 0,943217179 0,945393807 0,945612701 0,944035922 0,947446985 0,946124491 0,941688675 0,946333305 0,948255327 0,948048977 0,941653115 0,945183612 0,940814354 0,952402965 0,957158641
35 0,720364052 0,801781767 0,857445614 0,84401086 0,884764729 0,890160822 0,901626868 0,899205295 0,904374468 0,912490745 0,912353483 0,906114151 0,90986546 0,920474912 0,920004096 0,922624635 0,923148285 0,926176978 0,920633851 0,927580382 0,924528828 0,93163153 0,928928278 0,9313354 0,933695233 0,932177906 0,933126459 0,933808055 0,93688884 0,932001774 0,941865302 0,935723154 0,938133494 0,93783644 0,945071371 0,94240075 0,944310151 0,944225372 0,942807391 0,946076989 0,945593459 0,941410055 0,944607847 0,947061207 0,947210432 0,941358355 0,944158802 0,939173895 0,951750243 0,959241974
37 0,716290276 0,798997024 0,854971799 0,842347942 0,883487732 0,888561204 0,90012869 0,897895806 0,902524631 0,911221207 0,910438304 0,904501543 0,908636372 0,918958982 0,919095028 0,921969729 0,922241511 0,924824337 0,919854638 0,926280684 0,923713068 0,93124458 0,928435285 0,930776886 0,932984795 0,9314943 0,932084635 0,933171283 0,936155441 0,93170295 0,941519562 0,933721819 0,937555616 0,936827212 0,94342356 0,942220438 0,943059033 0,943258512 0,942561359 0,945382857 0,944450774 0,939373336 0,942641527 0,946843585 0,947840391 0,94111762 0,942438774 0,93767382 0,948438031 0,959241974
39 0,712572066 0,795897179 0,852839464 0,839511283 0,880930468 0,886896373 0,899540688 0,896447411 0,901860654 0,909755487 0,909352894 0,903831861 0,907268222 0,918007314 0,917771905 0,920886387 0,921145127 0,923320574 0,919492151 0,924564518 0,923887557 0,930159438 0,92693974 0,929779629 0,932345036 0,93030933 0,93104526 0,932608026 0,935755411 0,930875513 0,9408891 0,933879869 0,93693368 0,936114381 0,94298119 0,941214369 0,942627774 0,942468784 0,94172469 0,944448789 0,943833171 0,939635755 0,943456203 0,94591457 0,946517108 0,941112001 0,942064885 0,93627895 0,944528781 0,959241974
