"Vecinos vs porcentaje" 1 3 5 7 9 11 13 15 17 19 21 23 25 27 29 31 33 35 37 39 41 43 45 47 49 51 53 55 57 59 61 63 65 67 69 71 73 75 77 79 81 83 85 87 89 91 93 95 97 99
21 1,866691828 2,537800789 4,053469181 4,924356699 5,787274837 6,797673702 8,166080952 8,790904284 9,808036566 10,41475391 13,32762456 13,3013947 15,16712904 14,96479249 18,93417811 16,05653739 17,54967809 16,64066005 19,37742925 16,60917068 18,48122859 17,20656896 17,299891 20,3210628 21,16941738 21,19063878 18,12454677 19,62041807 18,07301068 18,0133357 19,48520637 18,86740351 17,58341432 16,84859276 16,96299863 15,91504717 15,06201696 13,78238034 13,78493524 14,63035131 13,48950911 13,74428391 11,97561836 11,95132637 10,71662164 9,224064827 8,72196269 7,338084221 6,765144587 5,574356556
23 1,865871429 2,540696383 4,069936514 4,937809706 5,809671402 6,779812336 8,195646048 8,859711885 9,809054375 10,46938205 12,48069167 12,59283948 16,14846635 14,54548836 18,31260061 16,87331438 16,73627901 16,50911713 18,32432222 16,6114049 18,2560997 17,22115421 18,37950015 22,22749066 19,6010561 18,899333 18,89612913 19,46297646 17,98186302 18,02774882 18,12100005 21,07668781 17,91014361 17,50445652 16,80946946 15,86748719 15,17806649 13,82019114 13,8071053 14,42336321 13,45955133 12,86178946 11,96437836 12,38629055 10,69740605 9,602062702 8,707695723 7,358266592 6,746764421 5,547061205
25 1,869929314 2,540049076 4,061928272 4,90090704 5,780507326 6,82582736 8,180862904 8,627550364 9,929921627 10,40792203 12,68149209 12,21011424 15,07181692 17,48690414 17,95106483 17,31617928 15,74532104 20,60023355 19,49142861 16,641325 18,13998032 17,20440149 19,45227575 19,14240575 18,74034762 18,77078509 23,09004045 20,58564568 18,74721074 18,07253098 22,48489332 20,405231 17,31155753 17,93884993 17,32534552 15,894593 15,08423543 13,80327344 13,83061171 13,84971786 13,50233364 12,6493187 12,54546046 11,9074173 10,66558266 9,563300848 8,710093975 7,325914383 6,791680336 5,595544815
27 1,867832661 2,540600538 4,063634157 4,947749138 5,77188158 6,847486496 8,149226665 8,947116852 9,924327374 10,30930018 12,49638891 12,15914202 12,93727112 15,97932744 15,89334154 19,83632135 17,73622608 16,77028966 20,41248202 16,65581536 18,92140675 17,22999477 17,9136095 19,24827647 21,18333817 19,34671283 19,87436247 19,53076482 18,34424329 18,12693596 20,82052064 20,16138768 17,11117625 17,63225675 17,83388042 15,85589051 14,99998283 13,83254623 13,81201863 13,88191056 13,49242067 12,96207666 12,32700729 11,61931634 10,69785166 9,458419561 8,706439734 7,323754072 6,826752424 5,625552416
29 1,872647762 2,548167944 4,063563585 4,938519955 5,736395121 6,900030851 8,16565299 8,810282469 9,790511847 10,29608583 13,62111068 12,78840685 13,74300599 14,23910141 16,76744103 18,21657896 17,1650846 19,83909369 19,28752089 16,64043379 17,49543524 17,21991754 17,86274743 20,23905897 19,2842617 20,06018281 18,15013719 19,48895693 18,39972878 18,06291676 18,88973188 22,66644645 17,32400084 17,08314276 17,3627882 15,89105749 15,03399754 13,77252293 13,89533949 13,81204486 13,49207783 13,215271 12,11774969 12,4392941 10,66451693 9,64078021 8,730640888 7,313987494 6,843989372 5,551199436
31 1,87057662 2,541884661 4,081259727 4,940274239 5,702429056 7,006655455 8,260241508 9,187553883 9,792524338 10,25407958 12,69265103 13,43691325 14,77131104 14,11702466 17,05241394 18,30474091 17,89782524 16,60293651 16,12366533 16,72317529 17,41689014 17,68027258 17,89348602 21,73216581 18,39079809 18,70737839 18,2941761 19,5052104 18,00020337 18,04475236 18,50271249 20,79825091 17,34919691 16,67308521 17,51458812 16,08775353 15,03440118 13,77564573 13,84458709 13,78264356 13,93667173 13,76594234 12,01061225 11,4515903 10,66054511 9,910320759 8,719763994 7,324162245 6,82874155 5,543623209
33 1,868860006 2,54247117 4,084751129 4,944444656 5,688518047 6,872576714 8,276014566 9,196035385 9,766741276 10,52850604 12,8949008 12,54642224 13,7914834 15,17194223 16,93451357 18,30301142 16,66052389 16,57733583 20,14416289 17,17595863 17,47807145 17,405478 18,19239902 23,05648685 18,39919758 18,45061469 18,62522888 19,50116682 18,04619741 18,38565612 19,44880724 20,56666589 17,32702613 16,75853825 17,23970723 15,99937963 15,03481317 13,79335523 13,88732004 13,79883385 13,507967 13,34954429 11,96753454 11,98839426 10,82033944 9,762953043 8,740102768 7,336611032 7,110528469 5,61451745
35 1,870423317 2,542414427 4,071573019 5,091514587 5,714666128 7,058892488 8,133698225 9,410333633 9,874442339 10,48976088 13,40806365 14,6654861 13,01064515 14,43891883 15,4074986 15,46481395 17,44712901 16,6802156 18,05046773 18,89017367 17,48524117 17,22212553 17,92789936 20,34617734 21,87941694 18,82671618 21,21156526 19,49159479 18,415097 19,21746373 20,20124173 19,58080721 17,96751857 16,69125199 17,58648181 15,86593461 15,03130865 13,78733635 13,83181739 13,78953528 13,46154499 13,44314981 12,3110249 12,62063289 10,64691615 9,312670946 8,862382412 7,321278811 7,066679955 5,614603043
37 1,874197483 2,542986631 4,132369518 5,009628296 5,682150364 6,772955418 8,125690699 8,665091515 10,6463697 10,36409473 13,4526372 13,09104943 13,26219749 15,25885344 14,75684404 15,74321675 20,09847879 19,49626827 18,30396605 21,17827415 17,44496465 17,20479774 19,77957845 20,68914914 19,53585505 20,09026885 19,11944127 19,50301766 18,54776788 20,87427282 19,91919065 19,26217914 17,89700627 16,67162299 18,07267356 15,86649466 15,05768108 13,77690983 13,80433297 13,7855835 13,84992146 13,7490747 12,89249134 11,75496078 10,65567827 9,389834166 8,795717239 7,31689024 7,273293495 5,615963697
39 1,87315464 2,575410366 4,160154581 5,022339344 5,667147398 7,11870575 8,102391958 8,583753586 9,816030502 10,51370978 14,34196305 12,85498381 13,50510073 15,87668967 14,73212385 15,27463722 18,51055765 20,90149856 16,13709569 19,2095654 18,65853381 17,19630933 17,59531188 21,8525424 18,17528558 20,10361052 22,42727661 19,52667928 17,98934865 18,01297784 22,8991406 19,07987475 17,17604494 16,67684364 17,88345957 15,89337039 15,04470325 13,75377154 13,81985331 13,82898235 14,03265524 12,98075151 12,43903899 11,83602738 11,35221338 9,248538971 8,752835751 7,325736284 6,976110935 5,627155542
