"Vecinos vs porcentaje" 1 3 5 7 9 11 13 15 17 19 21 23 25 27 29 31 33 35 37 39 41 43 45 47 49 51 53 55 57 59 61 63 65 67 69 71 73 75 77 79 81 83 85 87 89 91 93 95 97 99
41 1,302683592 2,930101633 3,887168884 4,834672213 5,935593605 6,881506205 7,680516481 8,139921665 9,504716873 9,764824152 10,54429317 11,32939768 12,07098675 13,02826285 13,5217464 13,59687209 14,35869622 15,21946263 14,60666156 15,70148659 16,20730257 16,20145345 15,93830228 16,42017508 16,67498875 16,71453476 16,43162823 16,84907818 15,94698238 16,67173958 16,57424784 16,01928449 15,65771794 15,45467091 15,2810781 15,61683917 14,91893673 14,08633208 13,92759848 13,44768095 12,77992249 11,73287654 10,91938567 10,59335589 10,33659697 8,589259863 8,222138405 6,819413185 6,2304883 5,200318575
43 1,304985285 2,93000412 3,882415771 4,829334021 5,931076288 6,879555464 7,700554371 8,141213655 9,484414577 9,756498575 10,5484302 11,33834672 12,06429672 13,01099324 13,53296208 13,59460855 14,37747264 15,21934056 14,59937191 15,71500802 16,1781168 16,21618414 15,92340565 16,41011453 16,67146277 16,74514008 16,40972066 16,86119556 15,94469166 16,66962695 16,58920002 16,00663662 15,65252161 15,4517715 15,28736472 15,61017799 14,90032625 14,07807541 13,91766453 13,4353869 12,78949475 11,73162079 10,91207051 10,60283566 10,32817602 8,599467993 8,207734346 6,83883357 6,24199295 5,201068163
45 1,303527117 2,925928354 3,886059999 4,839169979 5,950338364 6,88338995 7,689049959 8,129469395 9,489967823 9,758701324 10,55197549 11,3268435 12,06834078 13,01627398 13,51433229 13,60169506 14,37398577 15,21329784 14,61775875 15,71468258 16,23019099 16,20906448 15,92903209 16,39114904 16,66158319 16,73300505 16,44359207 16,90544772 15,95288968 16,67322278 16,57373476 16,00211883 15,63121963 15,45525217 15,26193857 15,60659933 14,91816139 14,07745838 13,94580984 13,41924429 12,80852008 11,72301269 10,91947174 10,608114 10,34643149 8,597487211 8,215297699 6,8247931 6,220173836 5,200402737
47 1,297179222 2,922043562 3,897682905 4,841243744 5,946081638 6,876904726 7,689757824 8,140474558 9,501504421 9,759366274 10,55241108 11,33220458 12,20690298 13,01964259 13,51564527 13,58717871 14,35259342 15,22261834 14,60699749 15,70031738 16,2119453 16,22597718 15,90719414 16,4010849 16,64302897 16,74177289 16,42420626 16,88029075 15,9411006 16,66949058 16,5739429 16,06733608 15,62390828 15,45513082 15,27372503 15,61388087 14,89378214 14,13068581 13,93770099 13,43714571 12,78717494 11,71038985 10,9163208 10,60466671 10,34446359 8,598867655 8,218407869 6,815281391 6,232542753 5,202635765
49 1,306177378 2,925122738 3,894570589 4,835334301 5,946843624 6,88064599 7,695421457 8,162705421 9,515458584 9,757397652 10,54423261 11,32917881 12,0998342 13,04490733 13,53106785 13,57988334 14,36191177 15,21534085 14,6040411 15,72182345 16,20690584 16,21654916 15,92155814 16,41735101 16,65614152 16,73572373 16,43003201 16,91198945 15,93984699 16,65906906 16,56456208 16,03457117 15,63690424 15,45834184 15,27635264 15,62832546 14,89235163 14,09393024 13,94155216 13,42165089 12,78103304 11,74415636 10,9084053 10,61281919 10,34613347 8,58978796 8,218286514 6,820563793 6,224204302 5,209293365
51 1,329797745 2,932194471 3,890522957 4,845379114 5,941366434 6,871766329 7,693475962 8,14908433 9,515359402 9,741495848 10,54414129 11,33262968 12,12751889 13,03758001 13,51299906 13,60002184 14,38408875 15,21832037 14,61897302 15,6998539 16,19063997 16,2199235 15,91923213 16,42978311 16,65083933 16,72936797 16,46979451 16,87039161 15,95870805 16,67709684 16,58310962 16,04683137 15,64168167 15,47227216 15,26474357 15,62959957 14,88259172 14,11900806 13,93814421 13,42611432 12,90716887 11,72096634 10,92001104 10,61560774 10,34474492 8,601575375 8,233952045 6,819019318 6,224617243 5,200573921
53 1,321047068 2,929629087 3,884727955 4,834641218 5,942397118 6,877673388 7,695139885 8,144749641 9,500501871 9,756086111 10,55899811 11,33405018 12,07912493 13,0209322 13,52158451 13,61334109 14,36788297 15,21699476 14,61186075 15,70930767 16,18488884 16,18433738 15,93875885 16,39795399 16,6439836 16,73078823 16,46295786 16,85925436 15,94037604 16,67964768 16,57129908 16,01251817 15,64220119 15,46403003 15,28643656 15,6185658 14,89803743 14,11769056 13,94014168 13,42212892 12,79796982 11,73186374 10,92725992 10,60396194 10,34692621 8,5858531 8,210142136 6,832967043 6,242459774 5,202564955
55 1,31465292 2,937997818 3,891453505 4,84360075 5,948272228 6,877518654 7,692685604 8,135176182 9,498010397 9,758003712 10,5635016 11,33539367 12,08272934 13,03006411 13,53127074 13,59047031 14,37352872 15,21973658 14,60730553 15,72552133 16,2034936 16,2125566 15,93420172 16,45204592 16,64844394 16,71468472 16,42913604 16,86974239 15,96433282 16,6790812 16,6547296 16,04461122 15,63201308 15,46174836 15,28303623 15,6066792 14,90908647 14,06909609 13,93226337 13,42495704 12,7977674 11,72528124 10,92281842 10,62477899 10,34423304 8,600332022 8,214551449 6,832913637 6,225383043 5,201375484
57 1,311118841 2,930395365 3,888772488 4,844389677 5,94219017 6,870192766 7,681921005 8,133621454 9,510638475 9,764575243 10,54839396 11,33438969 12,09024453 13,02558398 13,51454091 13,59726214 14,37069154 15,22309232 14,61523533 15,73184538 16,18104863 16,21799254 15,91923141 16,39581084 16,6507864 16,720155 16,47333694 16,87874937 15,94457269 16,6753211 16,59506488 16,00397515 15,61482668 15,47280812 15,27547884 15,61751175 14,90693259 14,08432889 13,92348742 13,43167567 12,82190371 11,75576043 10,90446544 10,60756111 10,33897781 8,593948841 8,22200346 6,850340128 6,228008747 5,203032494
59 1,306371212 2,931179523 3,882525206 4,837339163 5,945039034 6,872043133 7,699028254 8,155690432 9,498544693 9,755973101 10,56584907 11,3399353 12,08480763 13,07416463 13,53503036 13,58784842 14,35431886 15,21788311 14,62495327 15,77476096 16,18319583 16,19776487 15,91682172 16,45017743 16,63635492 16,74872375 16,45994496 16,86861563 15,95339751 16,68701291 16,57523131 16,01145744 15,63903594 15,47819233 15,29775476 15,61791539 14,89876676 14,08465099 13,92300129 13,43844843 12,79876733 11,72485518 10,92250085 10,60224342 10,34718108 8,606907129 8,219858408 6,84176755 6,222362041 5,211030722
61 1,299663782 2,930097342 3,897166252 4,83591485 5,944789171 6,878554106 7,691743612 8,146524668 9,500028372 9,742731333 10,57961059 11,32909489 12,09118557 13,02998734 13,52354145 13,60280895 14,46450019 15,2354784 14,60684633 15,71381712 16,19840026 16,19522786 15,94013 16,41274762 16,65136886 16,73245597 16,45705676 16,87686682 15,94394732 16,68438721 16,59683919 16,02029395 15,6312809 15,45414281 15,26855874 15,62476897 14,88903165 14,08451891 13,92784834 13,43321395 12,79106808 11,72127509 10,95192432 10,60389614 10,36197877 8,587725878 8,213234663 6,825019598 6,222414732 5,210371256
63 1,309259892 2,936357975 3,901240349 4,839451313 5,952888966 6,879473925 7,694761753 8,141434431 9,504137993 9,739352465 10,56682205 11,33934426 12,08128023 13,10357308 13,51705623 13,61187577 14,39353728 15,21329784 14,61336064 15,70725942 16,1904273 16,22019696 15,9392643 16,41560268 16,67420626 16,73009539 16,4529686 16,85603118 15,96494246 16,67548084 16,57590628 16,0200479 15,64226961 15,45759535 15,28980041 15,61398768 14,91340733 14,10114288 13,96800327 13,43429852 12,79856443 11,72588634 10,92225218 10,68871808 10,34888506 8,598958969 8,244582415 6,817843676 6,228559494 5,206912756
65 1,302455187 2,929688931 3,893671989 4,847020388 5,942290545 6,888191938 7,710842371 8,143898726 9,520305395 9,749409199 10,56134558 11,35009527 12,06802797 13,07552695 13,59206939 13,59232903 14,38228774 15,20883632 14,75586343 15,75634813 16,18499207 16,22377324 15,92697906 16,39031649 16,63236141 16,72030735 16,43320727 16,87832141 15,94340205 16,66637158 16,56127334 16,04004145 15,63679624 15,4614563 15,27496672 15,63553405 14,92541814 14,09387279 13,946805 13,41690421 12,8034575 11,73502755 10,92293978 10,6215353 10,347404 8,597325087 8,216900587 6,834444046 6,228951693 5,204395533
67 1,310348034 2,937543392 3,888877153 4,84753871 6,003145933 6,884239912 7,693785906 8,148034573 9,50711751 9,761174679 10,56690717 11,34784436 12,10184264 13,07822442 13,54201913 13,59142685 14,36923742 15,27073884 14,68798232 15,71767378 16,18820739 16,20302892 15,98193693 16,41645288 16,64678812 16,74519038 16,44095778 16,85923648 15,94780445 16,73226404 16,59090686 16,02681017 15,63321233 15,45915556 15,27445436 15,62002039 14,88316607 14,0829072 13,93551922 13,45039105 12,79433799 11,72463441 10,92126322 10,61371493 10,34912491 8,615992546 8,216279745 6,826548338 6,226654768 5,205378771
69 1,308029413 2,93814683 3,901342154 4,846121073 5,987240553 6,882812738 7,701655865 8,167759895 9,512166739 9,765775919 10,54635239 11,3419323 12,07809758 13,05169964 13,53683233 13,61302829 14,36291075 15,23551679 14,62230253 15,71339583 16,18947935 16,20478821 15,95959902 16,41749358 16,63759112 16,72707462 16,4276371 16,87381291 15,95133948 16,68989635 16,57542276 16,03137541 15,62719917 15,4744103 15,2821641 15,61664319 14,88425326 14,10071898 13,95968294 13,42549229 12,78094339 11,75054526 10,92534709 10,6138711 10,34364915 8,597608328 8,206180573 6,820459366 6,242790937 5,204782009
71 1,307057142 2,935027838 3,894481897 4,841514349 5,959770203 6,884823799 7,708575726 8,147291422 9,516778946 9,765835047 10,55909204 11,33652878 12,09493613 13,07027411 13,54056668 13,60190201 14,44822073 15,24881053 14,61971259 15,69857192 16,19802785 16,21406317 15,96804667 16,40831757 16,66379666 16,78897119 16,47226 16,86831021 15,94927692 16,69599652 16,56260467 16,01143837 15,63197756 15,46970582 15,29089403 15,63546658 14,90065074 14,08923054 13,93574619 13,42875791 12,80362153 11,73068547 10,90589499 10,63457441 10,3417027 8,603163719 8,216925621 6,824540377 6,223413229 5,201206923
73 1,312648773 2,939931631 3,894795418 4,838717461 5,953947067 6,876940012 7,694642782 8,151144743 9,51306653 9,755419254 10,55104136 11,34407377 12,07389259 13,04263735 13,53350759 13,60891414 14,39077711 15,25644803 14,6297245 15,71122599 16,19308472 16,20309591 15,92417383 16,41085172 16,62690878 16,74520254 16,43796945 16,87806082 15,93627095 16,67611003 16,56805205 16,0133872 15,65019751 15,46364522 15,35130429 15,62162757 14,8989141 14,06893253 13,927912 13,41560268 12,79629135 11,72523475 10,91354012 10,65163159 10,36686087 8,597636938 8,219804764 6,836894035 6,226752043 5,202017069
75 1,304674387 2,939008474 3,897610903 4,844550371 5,944803953 6,888185501 7,701042414 8,152445555 9,517988443 9,75650692 10,54950023 11,33118272 12,08299637 13,05827498 13,53595924 13,62566662 14,40231466 15,2252574 14,6123879 15,70422387 16,19816256 16,19783783 15,92268944 16,44120574 16,6528511 16,73674655 16,43680429 16,88672805 15,95129609 16,68095779 16,57883143 16,01635456 15,64043736 15,46985793 15,2987926 15,6147244 14,91823936 14,08921671 13,93439603 13,43731976 12,79099393 11,71305633 10,98985934 10,60803699 10,33572245 8,59764123 8,211123705 6,821568489 6,225276709 5,204735994
77 1,309069872 2,945091248 3,903421402 4,849354744 5,959481478 6,872774839 7,696029902 8,168210745 9,511810303 9,774041414 10,5502677 11,34836388 12,07998443 13,05408525 13,53993225 13,58110023 14,37199974 15,22575641 14,62532091 15,72198105 16,22049999 16,19402099 15,95113516 16,41525269 16,6526835 16,74406838 16,43433022 16,86436677 16,00767732 16,67322803 16,5761497 16,02134562 15,63071227 15,47366953 15,2821095 15,6307826 14,89167452 14,09689736 13,93798256 13,42130804 12,79324555 11,73894477 10,94217873 10,60636282 10,34891319 8,597306252 8,211642981 6,823566914 6,224472284 5,201771498
79 1,308150768 2,951590776 3,901390791 4,850981474 5,997061729 6,880568266 7,70178771 8,153905869 9,523372412 9,762129545 10,5684824 11,33876157 12,08021474 13,06122279 13,5353086 13,60411572 14,38343763 15,23900294 14,61964655 15,72282958 16,19261789 16,24883413 15,92386103 16,41589785 16,65182614 16,73707724 16,44381952 16,86204362 15,96645594 16,68574214 16,58416557 16,03753614 15,63752627 15,47411156 15,29730439 15,62590194 14,89121652 14,07837915 13,93732929 13,43512774 12,78696585 11,71353507 10,92600036 10,62251592 10,33752108 8,635283232 8,219995022 6,830741167 6,22436595 5,206604719
81 1,311610699 2,942275286 3,897358656 4,848680735 5,973839998 6,898881435 7,761391878 8,143854618 9,507376194 9,752063036 10,55482864 11,34049845 12,07549214 13,04452181 13,5412674 13,60215569 14,35952425 15,21965146 14,61945462 15,70702553 16,17775488 16,22793317 15,9250865 16,40652227 16,65359735 16,75045753 16,4479115 16,87479401 16,00573015 16,67484784 16,58460999 16,017869 15,64668679 15,46471715 15,29190397 15,643152 14,89552426 14,08981442 13,9285109 13,42037582 12,79346609 11,74566317 10,92279482 10,60858607 10,34207273 8,60538435 8,215955496 6,827816486 6,22695756 5,201145411
83 1,309694767 2,933488607 3,911055088 4,84529233 5,948132753 6,899912119 7,712225914 8,154741526 9,52584815 9,772121668 10,56405115 11,33819175 12,07748556 13,0328846 13,54399276 13,60990405 14,38450265 15,22800946 14,61981559 15,71798015 16,20568347 16,23031878 15,95035481 16,40059495 16,63806224 16,73409271 16,4456203 16,8613503 15,96775818 16,66645861 16,57028031 16,00877404 15,63344955 15,53801298 15,30198288 15,60816526 14,9093461 14,0897398 13,93182516 13,41998625 12,79369736 11,71621275 10,95689726 10,60787225 10,34637237 8,600126743 8,23881793 6,81816268 6,226839781 5,20949316
85 1,31051445 2,939594269 3,911000967 4,854426146 5,964003563 6,893373728 7,710237265 8,158537626 9,500679731 9,763340235 10,55775547 11,37200832 12,09897351 13,04025221 13,53812861 13,6239934 14,38873291 15,22783566 14,62041044 15,71900296 16,19303346 16,20788527 15,93497849 16,42994499 16,76589823 16,75676203 16,43713546 16,88234854 15,93841553 16,68695307 16,56900764 16,04399037 15,64176559 15,54369092 15,4351058 15,61678624 14,89594817 14,07920432 13,92699862 13,47218895 12,79504585 11,73261595 10,92836094 10,61800385 10,32906199 8,606602192 8,210937262 6,822002411 6,22240448 5,2019279
87 1,31267786 2,947365761 3,907065153 4,851459742 5,950944901 6,898152351 7,696039438 8,145591974 9,521630049 9,768486738 10,56130457 11,36939573 12,08253527 13,04018092 13,52783132 13,60862756 14,36937857 15,24339342 14,62791586 15,7127533 16,18745446 16,23218465 15,9440043 16,40786695 16,67571187 16,73290968 16,47143745 16,89407158 15,95481968 16,68179512 16,5762856 16,03628635 15,66753602 15,55572009 15,33519101 15,71785307 14,90957093 14,0780251 13,93034077 13,42931175 12,77833843 11,75266933 10,9215374 10,59848976 10,34296799 8,591733694 8,229320288 6,823195219 6,223815441 5,204710245
89 1,319734573 2,944972754 3,901030302 4,847892761 5,966295242 6,902770996 7,704668283 8,147437334 9,504665136 9,756970882 10,56293631 11,34980392 12,08705401 13,03997779 13,53039479 13,61718106 14,38858247 15,22150111 14,60582519 15,7181654 16,18307638 16,1944437 15,93554282 16,39143991 16,68495655 16,73390889 16,43486118 16,89140487 15,95260763 16,70299554 16,57493234 16,02921319 15,64847589 15,47546005 15,43396831 15,63325763 14,89432096 14,07367563 13,91952491 13,43785238 12,78644776 11,73593783 10,91367579 10,6057725 10,34305239 8,599823236 8,208379745 6,81936574 6,222583771 5,212542295
